SID,DWZZJGDM,satisfied
19151213665,91610131668683606U,1
19151213666,91610131668683606U,1
19151213667,911100007177459822,1
19151213668,91330108MA28URGU2K,1
19151213669,91310115MA1K4ELB04,1
19151213670,91110108717743469K,1
19151213671,91110108MA01BGGF6J,1
19151213672,91100000100017045K,1
19170200005,913205811377445967,1
19171213878,91330000733796106P,1
19171213879,91110108562144110X,1
19171213880,91610131MAB0M25M4Q,1
19171213881,91611104MA71783187,1
19171213883,91110108772551611J,1
19171213884,91610131MAB0M25M4Q,1
19171213885,91610131668683606U,1
19171213886,91611105MA6TWLTU6G,1
19200100061,914403001922038216,1
19200100083,9152011421440502XP,1
19151213673,91330000733796106P,1
19151213674,91610131668683606U,1
19151213676,12100000450751063N,1
19151213677,91610131668683606U,1
19151213679,91500000MA60JMDQ7Q,1
19151213680,91610131668683606U,1
19151213681,91610131668683606U,1
19151213682,91110108722617758N,1
19151213683,12100000450751063N,1
19171110140,121000004352307294,1
19171110141,121000004352307294,1
19171110146,91330108676770486E,1
19171110147,121000004352307294,1
19171110149,91610000435230446C,1
19171213887,91610131668683606U,1
19171213889,914403001922038216,1
19171213890,91610131668683606U,1
19171213893,914403001922038216,1
19171213895,12100000717809966X,1
19171213897,91610131668683606U,1
19171213900,91310000MA1H34M52P,1
19200100091,91440300MA5GUL2W66,1
19200100097,91340104MA2UQNNQ1X,1
19200100102,91340207MA2MQTN08Q,1
19200100107,9135020530328061XK,1
19200100120,91440300192317458F,1
19151213684,91610131668683606U,1
19151213685,91330110MA2J19YB4H,1
19151213686,91320400137168058A,1
19151213688,91610131668683606U,1
19151213689,91610131668683606U,1
19151213690,91610131668683606U,1
19151213691,91610131668683606U,1
19151213692,91310112324327149U,1
19151213693,913300002539329145,1
19151213694,91110108717743469K,1
19171213733,91330108MA28URGU2K,1
19171213734,91610131MAB0M25M4Q,1
19171213736,91110108717743469K,1
19171213901,91310115MA1K48262K,1
19171213905,91110108717743469K,1
19171213906,91610131MAB0WP982R,1
19171213907,91610000719782242D,1
19171213908,914403001922038216,1
19171213909,91610131668683606U,1
19171213910,12330200419528904G,1
19200100121,91320100745379000T,1
19200100125,91410100770891372M,1
19200100146,91310000703099764Y,1
19151213695,91110000781703453H,1
19151213696,91110108751321075C,1
19151213697,91420000714672941F,1
19151213698,91100000100003962T,1
19151213699,91610131668683606U,1
19151213700,911100007177459822,1
19151213701,12130100785714088P,1
19151213702,91610131668683606U,1
19151213703,91110108717743469K,1
19151223613,91610131668683606U,1
19171213737,91440300MA5EDLFL40,1
19171213739,91440101MA59P7QG6U,1
19171213741,91110107599635562F,1
19171213744,91310114MA1GU32M8D,1
19171213745,91510100MA6CGXP3XJ,1
19171213746,91610131MAB0YX2M5K,1
19171213747,91610131668683606U,1
19171213911,91110108MA01XB4H2B,1
19171213912,914403001922038216,1
19171213913,91610131668683606U,1
19171213914,91110108MA01XB4H2B,1
19171213915,91610131MAB0M25M4Q,1
19171213916,91330109MA28XFX33D,1
19171213917,914403001922038216,1
19171213918,914403001922038216,1
19171213919,91610131MAB0M25M4Q,1
19200300011,91110102101135684N,1
19200300017,91320507MA1NM4PBX8,1
19151223625,12100000450720814K,1
19151223626,91110108MA01XB4H2B,1
19151223653,91610131MA6UXR3WXW,1
19151223675,91330110MA2AXAR68P,1
19151223678,91110108MA01F2L25J,1
19151223687,91420112MA4K3RENX1,1
19171213749,91110108MA01E3926N,1
19171213750,911101083978285266,1
19171213751,91110105MA01F7G43G,1
19171213752,91610131668683606U,1
19171213753,911101085844819439,1
19171213754,121000004165261530,1
19171213756,91610131668683606U,1
19171213757,91340000711771143J,1
19171213758,91610131668683606U,1
19171213921,91310000MA1FL0HA77,1
19171213923,91110107599635562F,1
19171213924,91310106MA1FYPN7X4,1
19171213925,91611104MA71783187,1
19171213926,91610131668683606U,1
19171213927,911101085603520398,1
19171213928,91330000733796106P,1
19171213929,91110108717743469K,1
19171223850,91330108MA27WD8G9Y,1
20021110264,12330000MB1N34297U,1
20021210969,91440300192317458F,1
20021210970,916100009205248781,1
20021210973,121000004165261530,1
20021210975,913400006709283261,1
20021210979,91110108562144110X,1
20021210983,91310115MA1K3P3P5Q,1
20021210988,91610000671504701D,1
20021210992,121000004260909201,1
20021210996,91500000MA5YXHKB07,1
20011210014,91510107MA6CLYQ522,1
20011210016,91440300192317458F,1
20011210021,913201002496827567,1
20011210022,91320100MA1NNR3R9W,1
20011210029,91320191MA21EM1B4J,1
20011210031,1210000049350541XL,1
20011210037,91310000MA7CBUDK9T,1
20011210449,91440300192317458F,1
20011210450,91110105351646081K,1
20011210455,916101310515730361,1
20011210457,121000004352307962,1
20011210460,91110000781703453H,1
20011210463,12100000E80235062U,1
20011210464,91420100MA4F34CP61,1
20011210470,91610131MA6UAN2057,1
20011210471,916101316838525277,1
20011210474,91610000920520236P,1
20021210998,91610131668683606U,1
20021211002,916100009205248781,1
20021211006,91310112MA1GD3FX86,1
20021211007,91440300192317458F,1
20021211016,12100000450720814K,1
20021211018,91320114MA1MDG5R6Y,1
20021211019,12100000401749530L,1
20021211020,12100000401749530L,1
20021211022,916101316838525277,1
20021211026,91610131668683606U,1
20011210038,12100000415800106T,1
20011210040,91610131668683606U,1
20011210048,914403001922038216,1
20011210051,916101316838525277,1
20011210059,12100000H0420141X7,1
20011210063,121000004662926828,1
20011210064,91440300192317458F,1
20011210065,91120116767613953K,1
20011210066,12100000401749530L,1
20011210480,91610131668683606U,1
20011210484,121000004260909201,1
20011210488,91110108662151975E,1
20011210491,91310117MABQ36GB53,1
20011210492,91110108717743469K,1
20011210494,91610131673262558K,1
20011210497,91440400666520715X,1
20011210506,91610113220601836L,1
20021210586,91340100149140650H,1
20021210588,12100000717837449H,1
20021210589,91610131MAB0WKQ369,1
20021210591,91110108717743469K,1
20021211028,12100000401749530L,1
20021211034,911201163004788158,1
20021211036,400014727,1
20021211037,91440300192317458F,1
20021211043,913100007732781007,1
20021211045,91110302700238431D,1
20021211046,121000004000147271,1
20021211048,91110108699627252X,1
20021211049,91440300192317458F,1
20021211051,1210000049350541XL,1
20011210067,91610131MA6TYGPX20,1
20011210068,91500000676129728J,1
20011210069,121000007178436549,1
20011210081,913101156745626329,1
20011210082,91330106673959654P,1
20011210090,12100000E80235062U,1
20011210095,91610131MAB0RLBCX0,1
20011210509,91440300192317458F,1
20011210519,91610131668683606U,1
20011210520,91440300192317458F,1
20011210522,91110000MA04D1055C,1
20011210523,91610131668683606U,1
20011210525,91110000MA04D1055C,1
20011210527,91320000796544598E,1
20011210530,91610131MAB0WKQ369,1
20011210534,91610131MA6U1E4Y2Q,1
20011210537,91440300192317458F,1
20021210602,91520300709516549G,1
20021210603,911201163004788158,1
20021210604,121000004000147271,1
20021210609,12100000425012509E,1
20021210612,91310105090037252C,1
20021210617,914403008923071977,1
20009201282,91440300761956920Y,1
20009201294,91420102MA4KLC8M0A,1
20009201300,91610131065346491J,1
20009201301,91510100MA63DRH2X4,1
20011210096,91440400MA541FF877,1
20011210099,91610131668683606U,1
20011210106,916101316838525277,1
20011210109,91440300192317458F,1
20011210114,91310000MA1H34MK5F,1
20011210118,91610000671504701D,1
20011210119,91440300192317458F,1
20011210540,91610131668683606U,1
20011210542,91510100MA69U3WJ7U,1
20011210543,12100000435230382X,1
20011210545,916100009206339437,1
20011210548,91510100MA64LP282U,1
20011210549,11310107002442056A,1
20011210556,000000000000000000,1
20011210567,121000004165261530,1
20011210568,91310000132204806U,1
20011210570,9151010070927392XM,1
20021210622,91440300192317458F,1
20021210623,91110108562144110X,1
20021210631,91510107MA6CLYQ522,1
20021210639,12100000426090234N,1
20021210641,91110302700238431D,1
20021210643,91610131668683606U,1
20021210644,12100000401706565J,1
20009201311,91610131668683606U,1
20009201317,91420300063507079P,1
20009201324,91610131729956592J,1
20009201325,91340000719986552R,1
20011210130,91610131668683606U,1
20011210131,12100000H0420141X7,1
20011210133,91610131668683606U,1
20011210144,113405210030817660,1
20011210145,91610131668683606U,1
20011210148,91110108MA01PHDY1M,1
20011210149,91610131MA6UUJ2R4L,1
20011210150,913201062497983886,1
20011210152,913300002539329145,1
20011210153,91370112MA3UKWE99K,1
20011210571,913101156073392545,1
20011210573,91110000MA02M6TN8P,1
20011210580,121000004352307294,1
20011220562,91610700220525298W,1
20021210651,91120111MA07A640X4,1
20021210652,12100000717849730U,1
20021210664,12100000426090234N,1
20021210665,91330100673960735E,1
20021210670,91610131MAB0WKQ369,1
20021210674,91610131MAB0WKQ369,1
20021210675,9144030027939873X7,1
20009201352,916101132206335558,1
20009201357,91510100MA63DRH2X4,1
20011210156,91440300192317458F,1
20011210160,9133000014306073XD,1
20011210161,91330000253924826D,1
20011210162,121000004000109536,1
20011210167,12100000717835195T,1
20011210168,91610131294204008Y,1
20011210170,91610131668683606U,1
20011210175,91150000114115818T,1
20011210176,91610131MA6TYGPX20,1
20011210179,91610131294204008Y,1
20021210681,911201163004788158,1
20021210682,916101316838525277,1
20021210684,91610131MAB0WKQ369,1
20021210685,91440300192317458F,1
20021210688,915101006630031225,1
20021210703,91330100754408889H,1
20021210704,915101006630031225,1
20021210707,12100000435204408K,1
20009201382,91440300326650441X,1
20009201386,91110108MA7G7GXG7K,1
20009201389,91610422338664568G,1
20009201394,91610102MACM55NP05,1
20009201395,914403003426608858,1
20009201398,91510100MA62DQHW1E,1
20011210185,121000004507514503,1
20011210190,913100003326874787,1
20011210195,121000004352307962,1
20011210197,9111010279160212X8,1
20011210200,12100000717809966X,1
20011210205,91610131MA710YF09W,1
20011210207,91610131668683606U,1
20011210210,12100000400014049H,1
20021210710,9161000078365435XM,1
20021210712,91610131MAB0M25M4Q,1
20021210722,916101313110449677,1
20021210727,91310000MA1GC2QU5D,1
20021210728,914403007084678371,1
20021210732,91610131MAB0QCY75T,1
20021210736,913301087471508245,1
20009201406,91440101MA5CXET85L,1
20009201411,9144030071526726XG,1
20009201414,91110302MA01AUHX2M,1
20009201417,91310000MA1K32TT0A,1
20011210213,91430100668573159H,1
20011210218,91610102920607171E,1
20011210225,91110108MA002R5L5Y,1
20011210228,91440300580094313M,1
20011210230,91110108717743469K,1
20011210231,12100000435230382X,1
20011210232,914403001922038216,1
20011210234,91110000717837561F,1
20011210237,91220101310012867G,1
20011210239,91610131MAB0M25M4Q,1
20013110032,121000007721908440,1
20013210563,91640000715051872M,1
20021210740,12100000400019050T,1
20021210741,91440300192317458F,1
20021210743,121000007178436549,1
20021210744,12100000435204408K,1
20021210746,916101316838525277,1
20021210749,91610131MAB0M25M4Q,1
20021210752,916101316838525277,1
20021210760,121000004352307294,1
20009201453,112224050136109672,1
20009201457,91440300192211290H,1
20009201460,91440300192317458F,1
20011210242,91610131668683606U,1
20011210243,91320104MA1W7E4G03,1
20011210245,91610131668683606U,1
20011210251,12610000MB2A252277,1
20011210254,91610131668683606U,1
20011210259,91610131MA6X58DT70,1
20011210261,911100007889504067,1
20011210262,91310112MA1GD3FX86,1
20011210264,91610131668683606U,1
20011210265,91110108717743469K,1
20020100001,91420106177683441Q,1
20020100007,914500007188907863,1
20020100011,913204120694924298,1
20020100018,91540000219667301T,1
20021210769,121000001631402434,1
20021210770,916101316838525277,1
20021210771,913500007549617646,1
20021210772,12100000426090234N,1
20021210773,914403001922038216,1
20021210780,121000004660018493,1
20021210783,91610131MAB0WKQ369,1
20021210784,91440300192317458F,1
20021210785,121000004000147271,1
20009201469,91421000698021654M,1
20009201495,91320000134755708P,1
20010100002,11654301458398460M,1
20011210269,11140525MB1667712Y,1
20011210271,911000001000013428,1
20011210273,91440300192317458F,1
20011210276,912100007196461529,1
20011210279,91440300192317458F,1
20011210280,9144030071526726XG,1
20011210282,91110000322283429E,1
20011210292,91310000MA7CBUDK9T,1
20011210295,91440300192317458F,1
20020140002,915101007622864123,1
20020140003,91370682782341327F,1
20020140005,9111000070024070XK,1
20020140006,91610132MA6WP2TT00,1
20020140007,91440101MA59R41L0L,1
20020140008,91450703711460548C,1
20020140009,91500108450457331G,1
20020140011,52370000MJD651105C,1
20020140012,91440300715263680J,1
20020140015,91140000710932953T,1
20021210796,916101316838525277,1
20021210803,916101316838525277,1
20021210804,12100000400008626D,1
20021210807,91610131MAB0QCY75T,1
20021210810,914403001922038216,1
20021210812,91610131668683606U,1
20021210820,12100000450720814K,1
20021210821,121000004000147271,1
20010190021,91320115MA1WUR5FXR,1
20011210299,91370200740365750X,1
20011210304,913100003326874787,1
20011210310,12100000400852798G,1
20011210312,91110105351646081K,1
20011210315,91110000781703453H,1
20011210316,916101316838525277,1
20011210321,91440400MA541FF877,1
20011210322,91330106673959654P,1
20011210326,91610131MA6UUJ2R4L,1
20020140016,9133000014306073XD,1
20020140018,913702113341616485,1
20020140022,91310000MA1H37L463,1
20020190008,91330400551779794Q,1
20021210824,916101316838525277,1
20021210828,9161000078365435XM,1
20021210836,121000004372008304,1
20021210841,91440300192317458F,1
20021210843,12330000470065079T,1
20021210847,91440300192317458F,1
20021210852,91110000777052942A,1
20010540002,91510100397834467R,1
20010540003,91110000100013669B,1
20010540008,91110106MA0065RU0R,1
20010540010,91330110MA2J0J253J,1
20011210331,123305004711710091,1
20011210337,91610131668683606U,1
20011210345,91440300192317458F,1
20011210346,91440300192317458F,1
20011210347,91330402846465223H,1
20011210350,91440300192317458F,1
20011210351,91440300192317458F,1
20011210353,915101006630031225,1
20011210356,12100000400019050T,1
20020300001,11654301458398460M,1
20021110047,12610000437205105J,1
20021110053,1237000049557059XB,1
20021110056,12100000450720814K,1
20021210857,12100000425035209J,1
20021210859,91330110MA2KKWYU7J,1
20021210861,91610131MAB0M25M4Q,1
20021210867,91370305723267788H,1
20021210868,91421000178961298Q,1
20021210873,12100000400019050T,1
20010540013,91310000MA1FL0TJ7J,1
20010540014,9131000010000595XD,1
20010540016,911200006794048442,1
20010540017,9131000010000595XD,1
20010540019,91440300793892618P,1
20010540025,9144030027939873X7,1
20011210359,91610132MA6U1FQFX4,1
20011210360,914301007853917172,1
20011210362,91440300192317458F,1
20011210364,91610000570658373Q,1
20011210371,91610102920607171E,1
20011210374,91420100565577085D,1
20011210377,91330106673959654P,1
20011210383,91330108676770486E,1
20011210384,121000004000132143,1
20011210387,91330104MA2KCX5J14,1
20021210887,121000004000147271,1
20021210888,121000004000147271,1
20021210889,91110108562144110X,1
20021210899,91110108562144110X,1
20021210909,91110302700238431D,1
20011110009,1210000071780177X1,1
20011210394,12100000425010984F,1
20011210398,9137000072495538X6,1
20011210401,913702009648697208,1
20011210402,91110113MA01BQF39T,1
20011210405,1210000049350541XL,1
20011210408,91440300192317458F,1
20011210410,91440300192317458F,1
20011210411,91610131668683606U,1
20011210417,12100000717809966X,1
20011210418,914101003172262355,1
20021210912,9144030031977063XH,1
20021210914,91310000703193822H,1
20021210915,91440300192317458F,1
20021210916,91610000920520236P,1
20021210921,91310114320742767K,1
20021210922,12330108MB1J85429J,1
20021210936,91610000435232142D,1
20021210937,91610131MAB0M25M4Q,1
20011110217,91610113220601836L,1
20011110227,46002920X,1
20011110230,12100000401749530L,1
20011210419,12100000400014479B,1
20011210428,12100000405800380R,1
20011210429,91500000MA5YXHKB07,1
20011210434,12100000401706565J,1
20011210439,916100009205248781,1
20011210440,91110102076637745Q,1
20011210442,91440300580094313M,1
20011210444,91440300192317458F,1
20021110243,91610000435230446C,1
20021110244,121000004352307294,1
20021110256,91610000435230446C,1
20021210940,91500112MA60P77N6L,1
20021210941,121000004352307294,1
20021210943,121000004000121234,1
20021210945,913100000879390282,1
20021210960,916101316838525277,1
20021210963,911101087959868887,1
20021210966,916101316838525277,1
20021210968,121000007721908440,1
20011210003,914403001922038216,1
20011210006,91610131668683606U,1
20011210009,91440300192317458F,1
20011210013,91440300192317458F,1
20009200767,11352203MB1516359G,1
20009200777,913505007729173291,1
20009201252,91440300674822959G,1
20009201253,91440300192317458F,1
20009201257,91330000733796106P,1
